	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.00
	5	5.50	0.00
	6	6.50	0.00
	7	7.50	0.00
	8	8.50	0.23
	9	9.50	1.20
	10	10.50	3.18
	11	11.50	6.95
	12	12.50	13.60
	13	13.50	24.79
	14	14.50	39.99
	15	15.50	59.02
	16	16.50	80.87
	17	17.50	101.85
	18	18.50	117.72
	19	19.50	128.33
	20	20.50	135.11
	21	21.50	138.38
	22	22.50	139.86
	23	23.50	141.40
	24	24.50	144.66
	25	25.50	150.48
	26	26.50	159.91
	27	27.50	172.20
	28	28.50	185.59
	29	29.50	196.98
	30	30.50	204.88
	31	31.50	209.91
	32	32.50	212.54
	33	33.50	210.85
	34	34.50	202.84
	35	35.50	187.84
	36	36.50	165.15
	37	37.50	134.47
	38	38.50	98.34
	39	39.50	63.59
	40	40.50	36.70
	41	41.50	19.74
	42	42.50	10.42
	43	43.50	5.79
	44	44.50	3.58
	45	45.50	2.48
	46	46.50	1.97
	47	47.50	1.78
	48	48.50	1.66
	49	49.50	1.53
	50	50.50	1.40
	51	51.50	1.25
	52	52.50	1.04
	53	53.50	0.84
	54	54.50	0.66
	55	55.50	0.43
	56	56.50	0.17
	57	57.50	0.02
	58	58.50	0.00
	59	59.50	0.00
	60	60.50	0.00
	61	61.50	0.00
	62	62.50	0.32
	63	63.50	2.07
	64	64.50	7.13
	65	65.50	17.82
	66	66.50	36.18
	67	67.50	62.00
	68	68.50	91.90
	69	69.50	119.71
	70	70.50	141.19
	71	71.50	155.71
	72	72.50	164.24
	73	73.50	167.08
	74	74.50	164.22
	75	75.50	155.22
	76	76.50	140.47
	77	77.50	120.91
	78	78.50	98.52
	79	79.50	76.11
	80	80.50	56.59
	81	81.50	41.59
	82	82.50	31.12
	83	83.50	23.74
	84	84.50	18.45
	85	85.50	14.66
	86	86.50	11.60
	87	87.50	8.96
	88	88.50	6.81
	89	89.50	5.12
	90	90.50	3.56
	91	91.50	2.04
	92	92.50	0.83
	93	93.50	0.18
	94	94.50	0.00
	95	95.50	0.00
	96	96.50	0.00
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
