	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.00
	5	5.50	0.00
	6	6.50	0.00
	7	7.50	0.04
	8	8.50	0.50
	9	9.50	1.64
	10	10.50	3.58
	11	11.50	6.72
	12	12.50	11.07
	13	13.50	16.75
	14	14.50	24.90
	15	15.50	36.04
	16	16.50	49.82
	17	17.50	65.18
	18	18.50	80.29
	19	19.50	94.08
	20	20.50	106.49
	21	21.50	117.03
	22	22.50	124.88
	23	23.50	131.06
	24	24.50	136.58
	25	25.50	142.35
	26	26.50	148.00
	27	27.50	153.18
	28	28.50	157.32
	29	29.50	160.22
	30	30.50	161.99
	31	31.50	162.12
	32	32.50	159.90
	33	33.50	154.85
	34	34.50	147.16
	35	35.50	135.48
	36	36.50	118.82
	37	37.50	97.90
	38	38.50	75.60
	39	39.50	54.68
	40	40.50	37.39
	41	41.50	24.76
	42	42.50	16.36
	43	43.50	10.68
	44	44.50	6.90
	45	45.50	4.60
	46	46.50	3.17
	47	47.50	2.21
	48	48.50	1.62
	49	49.50	1.20
	50	50.50	0.82
	51	51.50	0.55
	52	52.50	0.36
	53	53.50	0.21
	54	54.50	0.09
	55	55.50	0.02
	56	56.50	0.00
	57	57.50	0.00
	58	58.50	0.00
	59	59.50	0.00
	60	60.50	0.00
	61	61.50	0.00
	62	62.50	0.36
	63	63.50	1.78
	64	64.50	5.18
	65	65.50	11.13
	66	66.50	20.02
	67	67.50	31.74
	68	68.50	45.84
	69	69.50	60.88
	70	70.50	75.68
	71	71.50	88.94
	72	72.50	99.25
	73	73.50	106.01
	74	74.50	109.11
	75	75.50	108.62
	76	76.50	104.77
	77	77.50	97.92
	78	78.50	88.71
	79	79.50	78.90
	80	80.50	69.18
	81	81.50	59.74
	82	82.50	50.79
	83	83.50	42.71
	84	84.50	35.48
	85	85.50	29.39
	86	86.50	24.08
	87	87.50	19.38
	88	88.50	15.41
	89	89.50	12.04
	90	90.50	8.83
	91	91.50	5.98
	92	92.50	3.69
	93	93.50	1.73
	94	94.50	0.44
	95	95.50	0.00
	96	96.50	0.00
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
