	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.05
	4	4.50	0.22
	5	5.50	0.47
	6	6.50	0.68
	7	7.50	0.92
	8	8.50	1.26
	9	9.50	1.50
	10	10.50	1.50
	11	11.50	1.42
	12	12.50	1.42
	13	13.50	1.48
	14	14.50	1.58
	15	15.50	1.64
	16	16.50	1.60
	17	17.50	1.48
	18	18.50	1.45
	19	19.50	1.46
	20	20.50	1.46
	21	21.50	1.64
	22	22.50	2.10
	23	23.50	2.89
	24	24.50	4.41
	25	25.50	7.68
	26	26.50	15.26
	27	27.50	32.64
	28	28.50	65.95
	29	29.50	112.97
	30	30.50	155.91
	31	31.50	173.85
	32	32.50	160.89
	33	33.50	127.30
	34	34.50	89.96
	35	35.50	62.65
	36	36.50	51.39
	37	37.50	58.55
	38	38.50	86.26
	39	39.50	125.53
	40	40.50	156.87
	41	41.50	165.32
	42	42.50	148.81
	43	43.50	114.33
	44	44.50	76.61
	45	45.50	52.51
	46	46.50	54.48
	47	47.50	85.89
	48	48.50	131.04
	49	49.50	159.25
	50	50.50	149.68
	51	51.50	109.92
	52	52.50	66.30
	53	53.50	43.75
	54	54.50	53.60
	55	55.50	89.12
	56	56.50	123.79
	57	57.50	128.65
	58	58.50	100.37
	59	59.50	62.68
	60	60.50	38.76
	61	61.50	36.67
	62	62.50	54.80
	63	63.50	83.60
	64	64.50	104.42
	65	65.50	103.37
	66	66.50	83.84
	67	67.50	61.08
	68	68.50	50.13
	69	69.50	58.20
	70	70.50	81.24
	71	71.50	104.43
	72	72.50	112.04
	73	73.50	98.73
	74	74.50	72.31
	75	75.50	45.74
	76	76.50	29.54
	77	77.50	29.40
	78	78.50	45.91
	79	79.50	73.22
	80	80.50	100.95
	81	81.50	120.07
	82	82.50	126.09
	83	83.50	119.41
	84	84.50	103.16
	85	85.50	82.56
	86	86.50	61.65
	87	87.50	43.04
	88	88.50	27.54
	89	89.50	15.91
	90	90.50	8.23
	91	91.50	4.01
	92	92.50	1.79
	93	93.50	0.63
	94	94.50	0.13
	95	95.50	0.00
	96	96.50	0.00
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
