	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.00
	5	5.50	0.00
	6	6.50	0.00
	7	7.50	0.09
	8	8.50	0.31
	9	9.50	0.60
	10	10.50	0.96
	11	11.50	1.32
	12	12.50	1.78
	13	13.50	2.42
	14	14.50	3.27
	15	15.50	4.28
	16	16.50	5.61
	17	17.50	7.37
	18	18.50	9.71
	19	19.50	12.67
	20	20.50	16.14
	21	21.50	20.21
	22	22.50	25.08
	23	23.50	30.96
	24	24.50	37.56
	25	25.50	44.62
	26	26.50	52.00
	27	27.50	59.94
	28	28.50	67.85
	29	29.50	75.35
	30	30.50	81.82
	31	31.50	86.95
	32	32.50	90.27
	33	33.50	91.85
	34	34.50	91.81
	35	35.50	90.58
	36	36.50	88.48
	37	37.50	85.84
	38	38.50	83.05
	39	39.50	80.21
	40	40.50	77.13
	41	41.50	73.55
	42	42.50	69.69
	43	43.50	66.02
	44	44.50	62.57
	45	45.50	59.04
	46	46.50	55.45
	47	47.50	51.99
	48	48.50	48.61
	49	49.50	45.21
	50	50.50	41.87
	51	51.50	38.52
	52	52.50	35.28
	53	53.50	32.42
	54	54.50	29.93
	55	55.50	27.58
	56	56.50	25.33
	57	57.50	23.46
	58	58.50	22.02
	59	59.50	20.96
	60	60.50	20.00
	61	61.50	19.15
	62	62.50	18.51
	63	63.50	18.05
	64	64.50	17.60
	65	65.50	17.30
	66	66.50	16.91
	67	67.50	16.24
	68	68.50	15.30
	69	69.50	14.32
	70	70.50	13.14
	71	71.50	11.97
	72	72.50	10.80
	73	73.50	9.57
	74	74.50	8.16
	75	75.50	6.79
	76	76.50	5.51
	77	77.50	4.33
	78	78.50	3.28
	79	79.50	2.44
	80	80.50	1.77
	81	81.50	1.21
	82	82.50	0.84
	83	83.50	0.63
	84	84.50	0.51
	85	85.50	0.41
	86	86.50	0.37
	87	87.50	0.42
	88	88.50	0.68
	89	89.50	0.99
	90	90.50	1.23
	91	91.50	1.37
	92	92.50	1.44
	93	93.50	1.33
	94	94.50	0.96
	95	95.50	0.46
	96	96.50	0.10
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
