	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.00
	5	5.50	0.08
	6	6.50	0.48
	7	7.50	1.41
	8	8.50	2.75
	9	9.50	4.62
	10	10.50	7.03
	11	11.50	10.28
	12	12.50	14.52
	13	13.50	19.44
	14	14.50	24.95
	15	15.50	31.26
	16	16.50	37.70
	17	17.50	43.98
	18	18.50	50.54
	19	19.50	56.99
	20	20.50	62.27
	21	21.50	66.36
	22	22.50	69.98
	23	23.50	73.06
	24	24.50	75.51
	25	25.50	77.45
	26	26.50	78.93
	27	27.50	79.36
	28	28.50	78.91
	29	29.50	77.74
	30	30.50	76.41
	31	31.50	74.69
	32	32.50	71.78
	33	33.50	67.20
	34	34.50	61.61
	35	35.50	55.44
	36	36.50	48.65
	37	37.50	41.58
	38	38.50	34.35
	39	39.50	27.38
	40	40.50	21.02
	41	41.50	15.64
	42	42.50	11.23
	43	43.50	7.91
	44	44.50	5.40
	45	45.50	3.81
	46	46.50	2.88
	47	47.50	2.11
	48	48.50	1.44
	49	49.50	1.01
	50	50.50	0.72
	51	51.50	0.54
	52	52.50	0.48
	53	53.50	0.44
	54	54.50	0.27
	55	55.50	0.09
	56	56.50	0.01
	57	57.50	0.00
	58	58.50	0.00
	59	59.50	0.00
	60	60.50	0.09
	61	61.50	0.40
	62	62.50	0.97
	63	63.50	1.95
	64	64.50	3.37
	65	65.50	5.13
	66	66.50	7.35
	67	67.50	10.58
	68	68.50	14.39
	69	69.50	18.38
	70	70.50	23.23
	71	71.50	28.70
	72	72.50	34.15
	73	73.50	39.71
	74	74.50	45.62
	75	75.50	51.01
	76	76.50	55.57
	77	77.50	59.09
	78	78.50	61.58
	79	79.50	63.57
	80	80.50	64.58
	81	81.50	64.22
	82	82.50	62.63
	83	83.50	60.06
	84	84.50	56.29
	85	85.50	52.22
	86	86.50	48.32
	87	87.50	44.53
	88	88.50	40.94
	89	89.50	37.45
	90	90.50	33.78
	91	91.50	30.10
	92	92.50	26.62
	93	93.50	23.20
	94	94.50	20.00
	95	95.50	17.09
	96	96.50	14.10
	97	97.50	11.78
	98	98.50	10.94
	99	99.50	7.99
