	0	0.50	13.80
	1	1.50	21.79
	2	2.50	26.20
	3	3.50	30.35
	4	4.50	34.86
	5	5.50	38.65
	6	6.50	43.58
	7	7.50	52.20
	8	8.50	62.32
	9	9.50	70.89
	10	10.50	79.99
	11	11.50	90.68
	12	12.50	101.51
	13	13.50	111.54
	14	14.50	120.70
	15	15.50	127.67
	16	16.50	131.93
	17	17.50	133.85
	18	18.50	135.22
	19	19.50	136.17
	20	20.50	137.61
	21	21.50	139.26
	22	22.50	140.17
	23	23.50	139.02
	24	24.50	136.46
	25	25.50	132.81
	26	26.50	129.58
	27	27.50	127.65
	28	28.50	127.15
	29	29.50	125.47
	30	30.50	122.97
	31	31.50	122.91
	32	32.50	128.24
	33	33.50	134.66
	34	34.50	136.26
	35	35.50	133.25
	36	36.50	129.67
	37	37.50	127.48
	38	38.50	126.81
	39	39.50	128.19
	40	40.50	132.31
	41	41.50	140.42
	42	42.50	147.91
	43	43.50	145.31
	44	44.50	128.37
	45	45.50	102.26
	46	46.50	74.72
	47	47.50	50.64
	48	48.50	32.19
	49	49.50	19.50
	50	50.50	11.75
	51	51.50	7.21
	52	52.50	4.59
	53	53.50	2.90
	54	54.50	1.83
	55	55.50	1.20
	56	56.50	0.82
	57	57.50	0.52
	58	58.50	0.33
	59	59.50	0.28
	60	60.50	0.21
	61	61.50	0.08
	62	62.50	0.00
	63	63.50	0.00
	64	64.50	0.00
	65	65.50	0.00
	66	66.50	0.00
	67	67.50	0.00
	68	68.50	0.00
	69	69.50	0.00
	70	70.50	0.00
	71	71.50	0.00
	72	72.50	0.12
	73	73.50	0.92
	74	74.50	3.52
	75	75.50	9.48
	76	76.50	19.97
	77	77.50	34.66
	78	78.50	50.59
	79	79.50	65.51
	80	80.50	78.96
	81	81.50	91.20
	82	82.50	101.54
	83	83.50	108.26
	84	84.50	108.89
	85	85.50	102.83
	86	86.50	91.57
	87	87.50	76.27
	88	88.50	58.71
	89	89.50	41.97
	90	90.50	28.19
	91	91.50	17.83
	92	92.50	10.85
	93	93.50	6.76
	94	94.50	4.24
	95	95.50	2.49
	96	96.50	1.20
	97	97.50	0.65
	98	98.50	0.62
	99	99.50	0.49
