	0	0.50	31.00
	1	1.50	46.50
	2	2.50	50.83
	3	3.50	55.25
	4	4.50	63.18
	5	5.50	74.92
	6	6.50	87.77
	7	7.50	100.51
	8	8.50	112.55
	9	9.50	124.98
	10	10.50	137.99
	11	11.50	149.76
	12	12.50	159.74
	13	13.50	168.04
	14	14.50	174.00
	15	15.50	177.47
	16	16.50	179.42
	17	17.50	179.72
	18	18.50	179.60
	19	19.50	180.01
	20	20.50	180.33
	21	21.50	179.90
	22	22.50	179.71
	23	23.50	179.92
	24	24.50	180.20
	25	25.50	180.24
	26	26.50	180.97
	27	27.50	182.41
	28	28.50	183.74
	29	29.50	184.15
	30	30.50	184.34
	31	31.50	184.97
	32	32.50	186.49
	33	33.50	187.53
	34	34.50	186.94
	35	35.50	184.85
	36	36.50	183.60
	37	37.50	183.86
	38	38.50	185.44
	39	39.50	187.56
	40	40.50	189.55
	41	41.50	189.82
	42	42.50	187.18
	43	43.50	178.44
	44	44.50	161.04
	45	45.50	135.73
	46	46.50	106.16
	47	47.50	76.37
	48	48.50	51.03
	49	49.50	32.61
	50	50.50	20.83
	51	51.50	13.46
	52	52.50	8.89
	53	53.50	5.97
	54	54.50	4.00
	55	55.50	2.67
	56	56.50	1.85
	57	57.50	1.24
	58	58.50	0.77
	59	59.50	0.43
	60	60.50	0.23
	61	61.50	0.12
	62	62.50	0.05
	63	63.50	0.00
	64	64.50	0.00
	65	65.50	0.00
	66	66.50	0.00
	67	67.50	0.00
	68	68.50	0.00
	69	69.50	0.00
	70	70.50	0.00
	71	71.50	0.00
	72	72.50	0.00
	73	73.50	0.38
	74	74.50	1.75
	75	75.50	4.61
	76	76.50	9.85
	77	77.50	18.04
	78	78.50	28.76
	79	79.50	41.25
	80	80.50	54.18
	81	81.50	66.20
	82	82.50	76.62
	83	83.50	84.61
	84	84.50	89.41
	85	85.50	90.85
	86	86.50	88.05
	87	87.50	80.95
	88	88.50	71.26
	89	89.50	60.20
	90	90.50	48.32
	91	91.50	36.96
	92	92.50	27.52
	93	93.50	20.35
	94	94.50	15.00
	95	95.50	11.01
	96	96.50	8.23
	97	97.50	6.34
	98	98.50	4.93
	99	99.50	3.04
