	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.29
	5	5.50	1.00
	6	6.50	2.17
	7	7.50	3.79
	8	8.50	5.56
	9	9.50	7.21
	10	10.50	9.10
	11	11.50	11.70
	12	12.50	14.36
	13	13.50	16.57
	14	14.50	17.85
	15	15.50	17.77
	16	16.50	15.61
	17	17.50	12.19
	18	18.50	8.76
	19	19.50	5.78
	20	20.50	3.40
	21	21.50	1.80
	22	22.50	0.80
	23	23.50	0.17
	24	24.50	0.00
	25	25.50	0.00
	26	26.50	0.00
	27	27.50	0.00
	28	28.50	0.07
	29	29.50	0.42
	30	30.50	1.19
	31	31.50	2.10
	32	32.50	2.83
	33	33.50	3.36
	34	34.50	3.88
	35	35.50	4.54
	36	36.50	5.69
	37	37.50	7.67
	38	38.50	10.84
	39	39.50	16.03
	40	40.50	25.08
	41	41.50	41.63
	42	42.50	68.97
	43	43.50	102.98
	44	44.50	134.95
	45	45.50	160.94
	46	46.50	179.17
	47	47.50	188.50
	48	48.50	193.69
	49	49.50	198.95
	50	50.50	201.18
	51	51.50	197.35
	52	52.50	188.43
	53	53.50	173.64
	54	54.50	151.86
	55	55.50	128.43
	56	56.50	109.69
	57	57.50	93.64
	58	58.50	75.53
	59	59.50	55.94
	60	60.50	38.26
	61	61.50	25.06
	62	62.50	16.52
	63	63.50	10.97
	64	64.50	7.20
	65	65.50	4.77
	66	66.50	3.26
	67	67.50	2.36
	68	68.50	1.90
	69	69.50	1.62
	70	70.50	1.30
	71	71.50	0.87
	72	72.50	0.43
	73	73.50	0.13
	74	74.50	0.01
	75	75.50	0.00
	76	76.50	0.00
	77	77.50	0.00
	78	78.50	0.00
	79	79.50	0.00
	80	80.50	0.00
	81	81.50	0.00
	82	82.50	0.00
	83	83.50	0.00
	84	84.50	0.00
	85	85.50	0.00
	86	86.50	0.00
	87	87.50	0.00
	88	88.50	0.00
	89	89.50	0.07
	90	90.50	0.68
	91	91.50	1.93
	92	92.50	3.37
	93	93.50	4.27
	94	94.50	4.92
	95	95.50	5.68
	96	96.50	6.57
	97	97.50	7.16
	98	98.50	7.85
	99	99.50	6.11
