	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.00
	5	5.50	0.00
	6	6.50	0.00
	7	7.50	0.00
	8	8.50	0.01
	9	9.50	0.04
	10	10.50	0.13
	11	11.50	0.28
	12	12.50	0.42
	13	13.50	0.52
	14	14.50	0.55
	15	15.50	0.52
	16	16.50	0.62
	17	17.50	0.96
	18	18.50	1.37
	19	19.50	1.87
	20	20.50	2.65
	21	21.50	3.82
	22	22.50	5.52
	23	23.50	8.07
	24	24.50	11.90
	25	25.50	18.35
	26	26.50	29.35
	27	27.50	47.28
	28	28.50	73.60
	29	29.50	105.15
	30	30.50	133.66
	31	31.50	150.88
	32	32.50	153.20
	33	33.50	142.58
	34	34.50	124.58
	35	35.50	105.32
	36	36.50	89.45
	37	37.50	79.64
	38	38.50	76.77
	39	39.50	80.46
	40	40.50	87.96
	41	41.50	94.93
	42	42.50	96.67
	43	43.50	91.16
	44	44.50	79.52
	45	45.50	65.25
	46	46.50	52.67
	47	47.50	46.02
	48	48.50	46.60
	49	49.50	51.69
	50	50.50	55.32
	51	51.50	52.08
	52	52.50	42.10
	53	53.50	31.25
	54	54.50	25.33
	55	55.50	26.81
	56	56.50	34.03
	57	57.50	42.49
	58	58.50	47.45
	59	59.50	47.53
	60	60.50	44.62
	61	61.50	41.91
	62	62.50	41.78
	63	63.50	44.75
	64	64.50	49.73
	65	65.50	54.49
	66	66.50	57.27
	67	67.50	57.47
	68	68.50	56.28
	69	69.50	55.28
	70	70.50	55.33
	71	71.50	55.61
	72	72.50	54.10
	73	73.50	48.57
	74	74.50	39.40
	75	75.50	29.17
	76	76.50	20.74
	77	77.50	15.77
	78	78.50	15.13
	79	79.50	18.70
	80	80.50	25.59
	81	81.50	34.23
	82	82.50	42.16
	83	83.50	46.72
	84	84.50	46.51
	85	85.50	41.45
	86	86.50	32.88
	87	87.50	23.24
	88	88.50	14.70
	89	89.50	8.18
	90	90.50	3.97
	91	91.50	1.64
	92	92.50	0.52
	93	93.50	0.09
	94	94.50	0.00
	95	95.50	0.00
	96	96.50	0.00
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
