	0	0.50	0.00
	1	1.50	0.00
	2	2.50	0.00
	3	3.50	0.00
	4	4.50	0.07
	5	5.50	0.22
	6	6.50	0.41
	7	7.50	0.56
	8	8.50	0.78
	9	9.50	1.00
	10	10.50	1.16
	11	11.50	1.31
	12	12.50	1.47
	13	13.50	1.60
	14	14.50	1.82
	15	15.50	2.06
	16	16.50	2.22
	17	17.50	2.29
	18	18.50	2.27
	19	19.50	2.20
	20	20.50	2.17
	21	21.50	2.23
	22	22.50	2.35
	23	23.50	2.53
	24	24.50	2.95
	25	25.50	3.78
	26	26.50	4.96
	27	27.50	7.72
	28	28.50	21.46
	29	29.50	61.74
	30	30.50	123.17
	31	31.50	165.21
	32	32.50	155.23
	33	33.50	107.06
	34	34.50	58.32
	35	35.50	28.65
	36	36.50	17.46
	37	37.50	29.91
	38	38.50	80.79
	39	39.50	146.04
	40	40.50	172.93
	41	41.50	146.86
	42	42.50	100.56
	43	43.50	60.02
	44	44.50	33.69
	45	45.50	32.81
	46	46.50	80.28
	47	47.50	155.64
	48	48.50	196.86
	49	49.50	170.91
	50	50.50	109.90
	51	51.50	55.84
	52	52.50	35.71
	53	53.50	66.06
	54	54.50	131.93
	55	55.50	177.87
	56	56.50	164.71
	57	57.50	111.44
	58	58.50	58.33
	59	59.50	35.66
	60	60.50	63.08
	61	61.50	124.03
	62	62.50	165.32
	63	63.50	153.02
	64	64.50	107.26
	65	65.50	62.03
	66	66.50	39.19
	67	67.50	57.42
	68	68.50	114.32
	69	69.50	167.60
	70	70.50	176.69
	71	71.50	144.07
	72	72.50	96.77
	73	73.50	55.14
	74	74.50	31.59
	75	75.50	38.67
	76	76.50	83.31
	77	77.50	143.16
	78	78.50	180.14
	79	79.50	180.77
	80	80.50	158.55
	81	81.50	125.96
	82	82.50	90.46
	83	83.50	58.51
	84	84.50	34.88
	85	85.50	19.76
	86	86.50	11.40
	87	87.50	7.16
	88	88.50	4.86
	89	89.50	3.25
	90	90.50	2.06
	91	91.50	1.29
	92	92.50	0.77
	93	93.50	0.52
	94	94.50	0.38
	95	95.50	0.23
	96	96.50	0.06
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
