	0	0.50	2.29
	1	1.50	3.78
	2	2.50	5.20
	3	3.50	6.99
	4	4.50	8.69
	5	5.50	9.14
	6	6.50	7.80
	7	7.50	5.66
	8	8.50	3.51
	9	9.50	1.57
	10	10.50	0.58
	11	11.50	1.16
	12	12.50	4.79
	13	13.50	13.75
	14	14.50	28.98
	15	15.50	50.65
	16	16.50	76.97
	17	17.50	102.08
	18	18.50	121.76
	19	19.50	133.43
	20	20.50	136.51
	21	21.50	132.69
	22	22.50	125.33
	23	23.50	117.38
	24	24.50	111.62
	25	25.50	109.31
	26	26.50	112.30
	27	27.50	124.01
	28	28.50	145.81
	29	29.50	172.69
	30	30.50	196.75
	31	31.50	213.25
	32	32.50	221.12
	33	33.50	219.78
	34	34.50	209.73
	35	35.50	190.81
	36	36.50	162.62
	37	37.50	127.45
	38	38.50	89.02
	39	39.50	54.23
	40	40.50	29.23
	41	41.50	14.96
	42	42.50	7.58
	43	43.50	4.11
	44	44.50	2.50
	45	45.50	1.75
	46	46.50	1.50
	47	47.50	1.46
	48	48.50	1.47
	49	49.50	1.39
	50	50.50	1.30
	51	51.50	1.20
	52	52.50	0.99
	53	53.50	0.77
	54	54.50	0.58
	55	55.50	0.34
	56	56.50	0.09
	57	57.50	0.00
	58	58.50	0.00
	59	59.50	0.00
	60	60.50	0.00
	61	61.50	0.60
	62	62.50	3.11
	63	63.50	9.24
	64	64.50	21.17
	65	65.50	40.57
	66	66.50	66.61
	67	67.50	96.04
	68	68.50	123.39
	69	69.50	143.41
	70	70.50	155.73
	71	71.50	161.32
	72	72.50	159.77
	73	73.50	150.74
	74	74.50	136.25
	75	75.50	118.32
	76	76.50	98.02
	77	77.50	75.91
	78	78.50	55.21
	79	79.50	39.07
	80	80.50	27.26
	81	81.50	18.65
	82	82.50	12.71
	83	83.50	8.86
	84	84.50	6.33
	85	85.50	4.45
	86	86.50	2.93
	87	87.50	1.79
	88	88.50	0.98
	89	89.50	0.38
	90	90.50	0.09
	91	91.50	0.00
	92	92.50	0.00
	93	93.50	0.00
	94	94.50	0.00
	95	95.50	0.00
	96	96.50	0.00
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
