	0	0.50	23.01
	1	1.50	35.22
	2	2.50	40.49
	3	3.50	45.66
	4	4.50	51.18
	5	5.50	58.99
	6	6.50	69.10
	7	7.50	80.41
	8	8.50	93.00
	9	9.50	106.70
	10	10.50	118.93
	11	11.50	130.31
	12	12.50	142.55
	13	13.50	153.39
	14	14.50	161.49
	15	15.50	167.61
	16	16.50	171.62
	17	17.50	172.96
	18	18.50	173.12
	19	19.50	173.27
	20	20.50	173.73
	21	21.50	174.51
	22	22.50	174.43
	23	23.50	173.23
	24	24.50	171.41
	25	25.50	169.19
	26	26.50	167.17
	27	27.50	166.48
	28	28.50	166.67
	29	29.50	166.11
	30	30.50	165.26
	31	31.50	166.19
	32	32.50	169.57
	33	33.50	172.63
	34	34.50	172.52
	35	35.50	169.96
	36	36.50	167.07
	37	37.50	165.49
	38	38.50	164.72
	39	39.50	165.57
	40	40.50	169.62
	41	41.50	176.02
	42	42.50	178.56
	43	43.50	170.94
	44	44.50	151.74
	45	45.50	124.41
	46	46.50	93.69
	47	47.50	64.78
	48	48.50	42.29
	49	49.50	27.44
	50	50.50	17.92
	51	51.50	11.78
	52	52.50	7.87
	53	53.50	5.42
	54	54.50	3.81
	55	55.50	2.74
	56	56.50	2.05
	57	57.50	1.53
	58	58.50	1.13
	59	59.50	0.81
	60	60.50	0.59
	61	61.50	0.39
	62	62.50	0.21
	63	63.50	0.08
	64	64.50	0.02
	65	65.50	0.00
	66	66.50	0.00
	67	67.50	0.00
	68	68.50	0.00
	69	69.50	0.00
	70	70.50	0.00
	71	71.50	0.00
	72	72.50	0.27
	73	73.50	1.37
	74	74.50	4.05
	75	75.50	9.07
	76	76.50	18.08
	77	77.50	31.07
	78	78.50	46.02
	79	79.50	61.31
	80	80.50	76.24
	81	81.50	90.56
	82	82.50	102.57
	83	83.50	110.42
	84	84.50	113.25
	85	85.50	111.66
	86	86.50	104.31
	87	87.50	91.18
	88	88.50	74.90
	89	89.50	58.49
	90	90.50	43.36
	91	91.50	30.48
	92	92.50	20.77
	93	93.50	13.94
	94	94.50	9.34
	95	95.50	6.17
	96	96.50	3.99
	97	97.50	2.42
	98	98.50	1.18
	99	99.50	0.30
