	0	0.50	3.10
	1	1.50	5.39
	2	2.50	8.23
	3	3.50	11.60
	4	4.50	16.41
	5	5.50	20.37
	6	6.50	22.39
	7	7.50	22.42
	8	8.50	22.25
	9	9.50	19.36
	10	10.50	14.84
	11	11.50	10.35
	12	12.50	7.62
	13	13.50	8.82
	14	14.50	19.09
	15	15.50	36.66
	16	16.50	60.23
	17	17.50	87.18
	18	18.50	112.65
	19	19.50	128.79
	20	20.50	134.54
	21	21.50	131.05
	22	22.50	121.51
	23	23.50	108.07
	24	24.50	94.76
	25	25.50	86.14
	26	26.50	84.54
	27	27.50	91.37
	28	28.50	108.48
	29	29.50	134.95
	30	30.50	166.61
	31	31.50	196.19
	32	32.50	215.60
	33	33.50	219.78
	34	34.50	210.18
	35	35.50	189.22
	36	36.50	158.45
	37	37.50	120.99
	38	38.50	83.15
	39	39.50	51.16
	40	40.50	28.40
	41	41.50	14.54
	42	42.50	7.27
	43	43.50	4.08
	44	44.50	2.75
	45	45.50	2.14
	46	46.50	1.86
	47	47.50	1.80
	48	48.50	1.79
	49	49.50	1.76
	50	50.50	1.67
	51	51.50	1.49
	52	52.50	1.15
	53	53.50	0.74
	54	54.50	0.37
	55	55.50	0.15
	56	56.50	0.06
	57	57.50	0.02
	58	58.50	0.00
	59	59.50	0.00
	60	60.50	0.24
	61	61.50	1.99
	62	62.50	7.27
	63	63.50	18.27
	64	64.50	35.97
	65	65.50	59.12
	66	66.50	84.19
	67	67.50	108.77
	68	68.50	130.49
	69	69.50	146.32
	70	70.50	154.45
	71	71.50	154.85
	72	72.50	146.06
	73	73.50	130.07
	74	74.50	111.56
	75	75.50	92.94
	76	76.50	73.61
	77	77.50	54.49
	78	78.50	37.89
	79	79.50	25.54
	80	80.50	16.98
	81	81.50	10.97
	82	82.50	7.08
	83	83.50	4.59
	84	84.50	2.81
	85	85.50	1.48
	86	86.50	0.64
	87	87.50	0.19
	88	88.50	0.03
	89	89.50	0.00
	90	90.50	0.00
	91	91.50	0.00
	92	92.50	0.00
	93	93.50	0.00
	94	94.50	0.00
	95	95.50	0.00
	96	96.50	0.00
	97	97.50	0.00
	98	98.50	0.00
	99	99.50	0.00
